"","drug","cell_line","log10_dose","viability"
"9655","CISPLATIN","905949",-0.221772480808737,0.91284733582156
"9656","CISPLATIN","905949",-0.204119982655925,0.900741236530522
"9657","CISPLATIN","905949",0.0969100130080564,0.629034032422291
"9658","CISPLATIN","905949",0.102098125731771,0.866766901992655
"9659","CISPLATIN","905949",0.278189384787453,0.873766655251
"9660","CISPLATIN","905949",0.397940008672038,0.896564057215489
"9661","CISPLATIN","905949",0.602059991327962,0.680272312407444
"9662","CISPLATIN","905949",0.698970004336019,0.813640091458214
"9663","CISPLATIN","905949",0.778151250383644,0.659592957427672
"9664","CISPLATIN","905949",1,0.320647171861097
"9665","CISPLATIN","1298526",-2.39771120224918,0.977557107833572
"9666","CISPLATIN","1298526",-2.2216199431935,0.887625693664716
"9667","CISPLATIN","1298526",-1.89774933665299,0.961934444458908
"9668","CISPLATIN","1298526",-1.72165807759731,0.977576175526737
"9669","CISPLATIN","1298526",-1.40823996531185,1
"9670","CISPLATIN","1298526",-1.3977874710568,0.959638167595882
"9671","CISPLATIN","1298526",-1.22169621200112,0.94759268157273
"9672","CISPLATIN","1298526",-1.10720996964787,0.87564862336582
"9673","CISPLATIN","1298526",-0.897825605460608,0.987590701854642
"9674","CISPLATIN","1298526",-0.806179973983887,1
"9675","CISPLATIN","1298526",-0.721734346404926,1
"9676","CISPLATIN","1298526",-0.505149978319906,0.948560346072656
"9677","CISPLATIN","1298526",-0.397863739864418,0.994799039069217
"9678","CISPLATIN","1298526",-0.221772480808737,0.960087982453301
"9679","CISPLATIN","1298526",-0.204119982655925,1
"9680","CISPLATIN","1298526",0.0969100130080564,0.920957479927885
"9681","CISPLATIN","1298526",0.102098125731771,0.943048675876005
"9682","CISPLATIN","1298526",0.278189384787453,0.862635091903573
"9683","CISPLATIN","1298526",0.397940008672038,1
"9684","CISPLATIN","1298526",0.602059991327962,0.938943408330456
"9685","CISPLATIN","1298526",0.698970004336019,0.882116240537817
"9686","CISPLATIN","1298526",0.778151250383644,1
"9687","CISPLATIN","1298526",1,0.622478724258141
"9688","CISPLATIN","1298169",-2.39771120224918,0.974435072587491
"9689","CISPLATIN","1298169",-2.2216199431935,0.959873232437071
"9690","CISPLATIN","1298169",-1.89774933665299,1
"9691","CISPLATIN","1298169",-1.72165807759731,0.967562098230324
"9692","CISPLATIN","1298169",-1.40823996531185,1
"9693","CISPLATIN","1298169",-1.3977874710568,1
"9694","CISPLATIN","1298169",-1.22169621200112,1
"9695","CISPLATIN","1298169",-1.10720996964787,0.836948479491184
"9696","CISPLATIN","1298169",-0.897825605460608,1
"9697","CISPLATIN","1298169",-0.806179973983887,0.981813341276204
"9698","CISPLATIN","1298169",-0.721734346404926,1
"9699","CISPLATIN","1298169",-0.505149978319906,1
"9700","CISPLATIN","1298169",-0.397863739864418,0.957056617861385
"9701","CISPLATIN","1298169",-0.221772480808737,0.759801698445086
"9702","CISPLATIN","1298169",-0.204119982655925,0.927075463683584
"9703","CISPLATIN","1298169",0.0969100130080564,1
"9704","CISPLATIN","1298169",0.102098125731771,0.815752347270143
"9705","CISPLATIN","1298169",0.278189384787453,0.813664014839709
"9706","CISPLATIN","1298169",0.397940008672038,0.928385827136989
"9707","CISPLATIN","1298169",0.602059991327962,0.46535350415548
"9708","CISPLATIN","1298169",0.698970004336019,1
"9709","CISPLATIN","1298169",0.778151250383644,0.459734653298958
"9710","CISPLATIN","1298169",1,0.201701005324195
"9711","CISPLATIN","1299080",-2.39771120224918,0.967892570730556
"9712","CISPLATIN","1299080",-2.2216199431935,0.86840612501856
"9713","CISPLATIN","1299080",-1.89774933665299,1
"9714","CISPLATIN","1299080",-1.72165807759731,0.948456345489453
"9715","CISPLATIN","1299080",-1.40823996531185,1
"9716","CISPLATIN","1299080",-1.3977874710568,0.957537483209588
"9717","CISPLATIN","1299080",-1.22169621200112,0.900506464054507
"9718","CISPLATIN","1299080",-1.10720996964787,0.88484113776659
"9719","CISPLATIN","1299080",-0.897825605460608,1
"9720","CISPLATIN","1299080",-0.806179973983887,0.81535350739124
"9721","CISPLATIN","1299080",-0.721734346404926,1
"9722","CISPLATIN","1299080",-0.505149978319906,1
"9723","CISPLATIN","1299080",-0.397863739864418,0.957537483209588
"9724","CISPLATIN","1299080",-0.221772480808737,0.798253509083751
"9725","CISPLATIN","1299080",-0.204119982655925,0.83043113129231
"9726","CISPLATIN","1299080",0.0969100130080564,1
"9727","CISPLATIN","1299080",0.102098125731771,0.992924570799837
"9728","CISPLATIN","1299080",0.278189384787453,0.86853987643121
"9729","CISPLATIN","1299080",0.397940008672038,0.651087427778552
"9730","CISPLATIN","1299080",0.602059991327962,0.969145169387266
"9731","CISPLATIN","1299080",0.698970004336019,0.693241600299727
"9732","CISPLATIN","1299080",0.778151250383644,0.849379986569129
"9733","CISPLATIN","1299080",1,0.368845258580175
"9734","CISPLATIN","1298218",-2.39771120224918,0.941096654238654
"9735","CISPLATIN","1298218",-2.2216199431935,1
"9736","CISPLATIN","1298218",-1.89774933665299,0.968144314681419
"9737","CISPLATIN","1298218",-1.72165807759731,1
"9738","CISPLATIN","1298218",-1.40823996531185,1
"9739","CISPLATIN","1298218",-1.3977874710568,0.968668065087375
"9740","CISPLATIN","1298218",-1.22169621200112,0.930287439991516
"9741","CISPLATIN","1298218",-1.10720996964787,1
"9742","CISPLATIN","1298218",-0.897825605460608,1
"9743","CISPLATIN","1298218",-0.806179973983887,0.970493348992938
"9744","CISPLATIN","1298218",-0.721734346404926,1
"9745","CISPLATIN","1298218",-0.505149978319906,0.971672013893746
"9746","CISPLATIN","1298218",-0.397863739864418,0.963226758428754
"9747","CISPLATIN","1298218",-0.221772480808737,0.974955334330601
"9748","CISPLATIN","1298218",-0.204119982655925,0.727702084832206
"9749","CISPLATIN","1298218",0.0969100130080564,1
"9750","CISPLATIN","1298218",0.102098125731771,0.968467213773757
"9751","CISPLATIN","1298218",0.278189384787453,1
"9752","CISPLATIN","1298218",0.397940008672038,1
"9753","CISPLATIN","1298218",0.602059991327962,0.976278020789779
"9754","CISPLATIN","1298218",0.698970004336019,1
"9755","CISPLATIN","1298218",0.778151250383644,0.939227248691179
"9756","CISPLATIN","1298218",1,0.910587020139054
"9757","CISPLATIN","749717",-2.40823996531185,0.985182083266337
"9758","CISPLATIN","749717",-2.39771120224918,0.963387351959824
"9759","CISPLATIN","749717",-2.2216199431935,1
"9760","CISPLATIN","749717",-1.89774933665299,1
"9761","CISPLATIN","749717",-1.80617997398389,0.982602612847261
"9762","CISPLATIN","749717",-1.72165807759731,1
"9763","CISPLATIN","749717",-1.40823996531185,0.877260955398067
"9764","CISPLATIN","749717",-1.3977874710568,0.996397902078457
"9765","CISPLATIN","749717",-1.22169621200112,0.951958337577672
"9766","CISPLATIN","749717",-1.20411998265592,0.95679440357578
"9767","CISPLATIN","749717",-1.10720996964787,1
"9768","CISPLATIN","749717",-0.897825605460608,1
"9769","CISPLATIN","749717",-0.806179973983887,1
"9770","CISPLATIN","749717",-0.721734346404928,1
"9771","CISPLATIN","749717",-0.602059991327962,0.999389428192343
"9772","CISPLATIN","749717",-0.505149978319906,1
"9773","CISPLATIN","749717",-0.397863739864418,0.998920832296695
"9774","CISPLATIN","749717",-0.221772480808737,0.932294645865492
"9775","CISPLATIN","749717",-0.204119982655925,1
"9776","CISPLATIN","749717",0,0.960462336115295
"9777","CISPLATIN","749717",0.0969100130080564,1
"9778","CISPLATIN","749717",0.102098125731771,1
"9779","CISPLATIN","749717",0.278189384787453,0.881531056800997
"9780","CISPLATIN","749717",0.301029995663981,0.940007588230698
"9781","CISPLATIN","749717",0.397940008672038,1
"9782","CISPLATIN","749717",0.602059991327962,0.900491423669798
"9783","CISPLATIN","749717",0.698970004336019,1
"9784","CISPLATIN","749717",0.778151250383644,0.948009144263092
"9785","CISPLATIN","749717",1,0.82757913476813
"9786","CISPLATIN","687820",-2.39771120224918,0.94743493863831
"9787","CISPLATIN","687820",-2.2216199431935,0.846277865781745
"9788","CISPLATIN","687820",-1.89774933665299,0.976070394173546
"9789","CISPLATIN","687820",-1.72165807759731,0.912990975417987
"9790","CISPLATIN","687820",-1.40823996531185,0.774979493936359
"9791","CISPLATIN","687820",-1.3977874710568,0.977668652156908
"9792","CISPLATIN","687820",-1.22169621200112,0.979704085054228
"9793","CISPLATIN","687820",-1.10720996964787,0.967191566917011
"9794","CISPLATIN","687820",-0.897825605460608,1
"9795","CISPLATIN","687820",-0.806179973983887,0.899778160233398
"9796","CISPLATIN","687820",-0.721734346404926,1
"9797","CISPLATIN","687820",-0.505149978319906,1
"9798","CISPLATIN","687820",-0.397863739864418,1
"9799","CISPLATIN","687820",-0.221772480808737,1
"9800","CISPLATIN","687820",-0.204119982655925,1
"9801","CISPLATIN","687820",0.0969100130080564,0.96215973097567
"9802","CISPLATIN","687820",0.102098125731771,1
"9803","CISPLATIN","687820",0.278189384787453,0.93617969960456
"9804","CISPLATIN","687820",0.397940008672038,1
"9805","CISPLATIN","687820",0.602059991327962,1
"9806","CISPLATIN","687820",0.698970004336019,0.790744898224584
"9807","CISPLATIN","687820",0.778151250383644,0.890985968827325
"9808","CISPLATIN","687820",1,0.931445993086618
"9809","CISPLATIN","946355",-2.39771120224918,0.975728267311428
"9810","CISPLATIN","946355",-2.2216199431935,0.931347804139324
"9811","CISPLATIN","946355",-1.89774933665299,1
"9812","CISPLATIN","946355",-1.72165807759731,0.935923648763977
"9813","CISPLATIN","946355",-1.40823996531185,0.925727835000933
"9814","CISPLATIN","946355",-1.3977874710568,0.966282677206659
"9815","CISPLATIN","946355",-1.22169621200112,0.995746796383133
"9816","CISPLATIN","946355",-1.10720996964787,0.852540100715149
"9817","CISPLATIN","946355",-0.897825605460608,0.941848720883533
"9818","CISPLATIN","946355",-0.806179973983887,0.896790677776383
"9819","CISPLATIN","946355",-0.721734346404926,1
"9820","CISPLATIN","946355",-0.505149978319906,0.88662971317773
"9821","CISPLATIN","946355",-0.397863739864418,0.936635831052452
"9822","CISPLATIN","946355",-0.221772480808737,1
"9823","CISPLATIN","946355",-0.204119982655925,0.975958219773144
"9824","CISPLATIN","946355",0.0969100130080564,1
"9825","CISPLATIN","946355",0.102098125731771,0.980736328673951
"9826","CISPLATIN","946355",0.278189384787453,0.949747516208984
"9827","CISPLATIN","946355",0.397940008672038,1
"9828","CISPLATIN","946355",0.602059991327962,0.75493867335876
"9829","CISPLATIN","946355",0.698970004336019,0.936070413557062
"9830","CISPLATIN","946355",0.778151250383644,0.96357138365399
"9831","CISPLATIN","946355",1,0.653413176583885
"9832","CISPLATIN","949093",-2.40823996531185,0.935389718220863
"9833","CISPLATIN","949093",-2.39771120224918,1
"9834","CISPLATIN","949093",-2.2216199431935,0.998510518188823
"9835","CISPLATIN","949093",-1.89774933665299,0.929053012758432
"9836","CISPLATIN","949093",-1.80617997398389,0.944233985167645
"9837","CISPLATIN","949093",-1.72165807759731,0.998510518188823
"9838","CISPLATIN","949093",-1.40823996531185,0.901548732873984
"9839","CISPLATIN","949093",-1.3977874710568,0.895262958440355
"9840","CISPLATIN","949093",-1.22169621200112,0.968668569156906
"9841","CISPLATIN","949093",-1.20411998265592,0.936676572154139
"9842","CISPLATIN","949093",-1.10720996964787,0.849548027754186
"9843","CISPLATIN","949093",-0.897825605460608,0.94933176133732
"9844","CISPLATIN","949093",-0.806179973983887,1
"9845","CISPLATIN","949093",-0.721734346404928,0.890609976303373
"9846","CISPLATIN","949093",-0.602059991327962,0.946112923917441
"9847","CISPLATIN","949093",-0.505149978319906,1
"9848","CISPLATIN","949093",-0.397863739864418,0.974137858436145
"9849","CISPLATIN","949093",-0.221772480808737,0.804334689465257
"9850","CISPLATIN","949093",-0.204119982655925,1
"9851","CISPLATIN","949093",0,0.971645661907513
"9852","CISPLATIN","949093",0.0969100130080564,1
"9853","CISPLATIN","949093",0.102098125731771,0.906534169859784
"9854","CISPLATIN","949093",0.278189384787453,0.903567070663676
"9855","CISPLATIN","949093",0.301029995663981,0.95927664003738
"9856","CISPLATIN","949093",0.397940008672038,1
"9857","CISPLATIN","949093",0.602059991327962,0.973268058102837
"9858","CISPLATIN","949093",0.698970004336019,0.958075161779152
"9859","CISPLATIN","949093",0.778151250383644,0.899278136990405
"9860","CISPLATIN","949093",1,0.957807921954402
"9861","CISPLATIN","1298353",-1.40823996531185,1
"9862","CISPLATIN","1298353",-1.10720996964787,0.930960861927536
"9863","CISPLATIN","1298353",-0.806179973983887,1
"9864","CISPLATIN","1298353",-0.505149978319906,0.931934648247943
"9865","CISPLATIN","1298353",-0.204119982655925,1
"9866","CISPLATIN","1298353",0.0969100130080564,0.921981297314713
"9867","CISPLATIN","1298353",0.397940008672038,0.923309683695772
"9868","CISPLATIN","1298353",0.698970004336019,0.813364571044171
"9869","CISPLATIN","1298353",1,0.873821153692596
"9870","CISPLATIN","1240191",-1.40823996531185,0.868566499922788
"9871","CISPLATIN","1240191",-1.10720996964787,0.870759256253996
"9872","CISPLATIN","1240191",-0.806179973983887,1
"9873","CISPLATIN","1240191",-0.505149978319906,1
"9874","CISPLATIN","1240191",-0.204119982655925,1
"9875","CISPLATIN","1240191",0.0969100130080564,0.833936845335222
"9876","CISPLATIN","1240191",0.397940008672038,1
"9877","CISPLATIN","1240191",0.698970004336019,0.694435969966706
"9878","CISPLATIN","1240191",1,0.496812786677753
"9879","CISPLATIN","907176",-1.40823996531185,0.797717740222903
"9880","CISPLATIN","907176",-1.10720996964787,0.87920435240057
"9881","CISPLATIN","907176",-0.806179973983887,0.906154456187317
"9882","CISPLATIN","907176",-0.505149978319906,0.822618023148065
"9883","CISPLATIN","907176",-0.204119982655925,0.800225003920866
"9884","CISPLATIN","907176",0.0969100130080564,0.906698618044808
"9885","CISPLATIN","907176",0.397940008672038,0.756410218502946
"9886","CISPLATIN","907176",0.698970004336019,0.523261794286522
"9887","CISPLATIN","907176",1,0.500777720087153
"9888","CISPLATIN","910401",-2.39771120224918,0.973614362908624
"9889","CISPLATIN","910401",-2.2216199431935,1
"9890","CISPLATIN","910401",-1.89774933665299,0.969839022842861
"9891","CISPLATIN","910401",-1.72165807759731,1
"9892","CISPLATIN","910401",-1.40823996531185,0.8927648682311
"9893","CISPLATIN","910401",-1.3977874710568,0.953779489471192
"9894","CISPLATIN","910401",-1.22169621200112,1
"9895","CISPLATIN","910401",-1.10720996964787,0.966378523777544
"9896","CISPLATIN","910401",-0.897825605460608,0.906988591131355
"9897","CISPLATIN","910401",-0.806179973983887,0.934837567409898
"9898","CISPLATIN","910401",-0.721734346404928,1
"9899","CISPLATIN","910401",-0.505149978319906,0.934019572070149
"9900","CISPLATIN","910401",-0.397863739864418,0.910156511106219
"9901","CISPLATIN","910401",-0.221772480808737,1
"9902","CISPLATIN","910401",-0.204119982655925,0.866550674129795
"9903","CISPLATIN","910401",0.0969100130080564,0.95179121142638
"9904","CISPLATIN","910401",0.102098125731771,0.972579662478606
"9905","CISPLATIN","910401",0.278189384787453,1
"9906","CISPLATIN","910401",0.397940008672038,0.895085540886985
"9907","CISPLATIN","910401",0.602059991327962,0.827484249515832
"9908","CISPLATIN","910401",0.698970004336019,0.934278105780931
"9909","CISPLATIN","910401",0.778151250383644,1
"9910","CISPLATIN","910401",1,0.566836856723794
"9911","CISPLATIN","908143",-2.39771120224918,1
"9912","CISPLATIN","908143",-2.2216199431935,0.879074261187768
"9913","CISPLATIN","908143",-1.89774933665299,0.961148975902277
"9914","CISPLATIN","908143",-1.72165807759731,1
"9915","CISPLATIN","908143",-1.40823996531185,0.863617155858505
"9916","CISPLATIN","908143",-1.3977874710568,0.995192011680784
"9917","CISPLATIN","908143",-1.22169621200112,1
"9918","CISPLATIN","908143",-1.10720996964787,0.949340729310676
"9919","CISPLATIN","908143",-0.897825605460608,0.981207835272801
"9920","CISPLATIN","908143",-0.806179973983887,0.87150114628621
"9921","CISPLATIN","908143",-0.721734346404928,1
"9922","CISPLATIN","908143",-0.505149978319906,1
"9923","CISPLATIN","908143",-0.397863739864418,1
"9924","CISPLATIN","908143",-0.221772480808737,0.910825177669946
"9925","CISPLATIN","908143",-0.204119982655925,0.992169709202537
"9926","CISPLATIN","908143",0.0969100130080564,1
"9927","CISPLATIN","908143",0.102098125731771,0.984531631297496
"9928","CISPLATIN","908143",0.278189384787453,0.732358765694139
"9929","CISPLATIN","908143",0.397940008672038,0.969849125218249
"9930","CISPLATIN","908143",0.602059991327962,0.720540703192628
"9931","CISPLATIN","908143",0.698970004336019,1
"9932","CISPLATIN","908143",0.778151250383644,0.558464359131063
"9933","CISPLATIN","908143",1,0.743152066529464
"9934","CISPLATIN","905958",-2.39771120224918,1
"9935","CISPLATIN","905958",-2.2216199431935,1
"9936","CISPLATIN","905958",-1.89774933665299,0.993267011259658
"9937","CISPLATIN","905958",-1.72165807759731,1
"9938","CISPLATIN","905958",-1.63008871492821,0.964716550928588
"9939","CISPLATIN","905958",-1.40823996531185,0.970080895910127
"9940","CISPLATIN","905958",-1.3977874710568,1
"9941","CISPLATIN","905958",-1.32905871926422,0.902532032479218
"9942","CISPLATIN","905958",-1.22169621200112,1
"9943","CISPLATIN","905958",-1.10720996964787,0.986367508037419
"9944","CISPLATIN","905958",-1.02802872360024,0.904839671654084
"9945","CISPLATIN","905958",-0.897825605460608,0.996437342965826
"9946","CISPLATIN","905958",-0.806179973983887,0.936798347769445
"9947","CISPLATIN","905958",-0.726998727936262,0.897914624101847
"9948","CISPLATIN","905958",-0.721734346404928,0.953388318928346
"9949","CISPLATIN","905958",-0.505149978319906,0.976462220214847
"9950","CISPLATIN","905958",-0.425968732272281,0.894247699596487
"9951","CISPLATIN","905958",-0.397863739864418,0.917400734507964
"9952","CISPLATIN","905958",-0.221772480808737,0.662724898102017
"9953","CISPLATIN","905958",-0.204119982655925,0.91180498835584
"9954","CISPLATIN","905958",-0.1249387366083,0.885801648461441
"9955","CISPLATIN","905958",0.0969100130080564,0.974147552331735
"9956","CISPLATIN","905958",0.102098125731771,0.67548110196893
"9957","CISPLATIN","905958",0.176091259055681,0.792835281353759
"9958","CISPLATIN","905958",0.278189384787453,0.462481865570185
"9959","CISPLATIN","905958",0.397940008672038,0.963391156372442
"9960","CISPLATIN","905958",0.477121254719662,0.557971142585488
"9961","CISPLATIN","905958",0.602059991327962,0.274717454877989
"9962","CISPLATIN","905958",0.698970004336019,0.863462327078633
"9963","CISPLATIN","905958",0.778151250383644,0.0784567503500663
"9964","CISPLATIN","905958",1,0.300153138080606
"9965","CISPLATIN","905938",-2.39771120224918,0.944928363306222
"9966","CISPLATIN","905938",-2.2216199431935,0.95342168979286
"9967","CISPLATIN","905938",-1.89774933665299,0.936891150445525
"9968","CISPLATIN","905938",-1.72165807759731,1
"9969","CISPLATIN","905938",-1.40823996531185,0.826201834335313
"9970","CISPLATIN","905938",-1.3977874710568,0.904685632250711
"9971","CISPLATIN","905938",-1.22169621200112,1
"9972","CISPLATIN","905938",-1.10720996964787,0.920179284781565
"9973","CISPLATIN","905938",-0.897825605460608,0.949112353205479
"9974","CISPLATIN","905938",-0.806179973983887,0.935499236391832
"9975","CISPLATIN","905938",-0.721734346404926,1
"9976","CISPLATIN","905938",-0.505149978319906,1
"9977","CISPLATIN","905938",-0.397863739864418,0.913656925840921
"9978","CISPLATIN","905938",-0.221772480808737,0.729342437420993
"9979","CISPLATIN","905938",-0.204119982655925,0.79503069532168
"9980","CISPLATIN","905938",0.0969100130080564,1
"9981","CISPLATIN","905938",0.102098125731771,0.893994337507833
"9982","CISPLATIN","905938",0.278189384787453,0.635199602512408
"9983","CISPLATIN","905938",0.397940008672038,0.811850943625755
"9984","CISPLATIN","905938",0.602059991327962,0.208817070919296
"9985","CISPLATIN","905938",0.698970004336019,0.734964072711337
"9986","CISPLATIN","905938",0.778151250383644,0.111829266071462
"9987","CISPLATIN","905938",1,0.257779814428843
"9988","CISPLATIN","910951",-2.39771120224918,0.974630222785647
"9989","CISPLATIN","910951",-2.2216199431935,0.958552181219616
"9990","CISPLATIN","910951",-1.89774933665299,0.988736534705166
"9991","CISPLATIN","910951",-1.72165807759731,1
"9992","CISPLATIN","910951",-1.40823996531185,0.982781234929715
"9993","CISPLATIN","910951",-1.3977874710568,1
"9994","CISPLATIN","910951",-1.22169621200112,1
"9995","CISPLATIN","910951",-1.10720996964787,0.981353345156995
"9996","CISPLATIN","910951",-0.897825605460608,1
"9997","CISPLATIN","910951",-0.806179973983887,0.985479933509775
"9998","CISPLATIN","910951",-0.721734346404928,1
"9999","CISPLATIN","910951",-0.505149978319906,1
"10000","CISPLATIN","910951",-0.397863739864418,1
"10001","CISPLATIN","910951",-0.221772480808737,0.972045256402284
"10002","CISPLATIN","910951",-0.204119982655925,1
"10003","CISPLATIN","910951",0.0969100130080564,1
"10004","CISPLATIN","910951",0.102098125731771,0.864724122217279
"10005","CISPLATIN","910951",0.278189384787453,0.773461073669031
"10006","CISPLATIN","910951",0.397940008672038,0.921042266609386
"10007","CISPLATIN","910951",0.602059991327962,0.183685666784332
"10008","CISPLATIN","910951",0.698970004336019,0.72412139748675
"10009","CISPLATIN","910951",0.778151250383644,0.0602844840440232
"10010","CISPLATIN","910951",1,0.210999067872785
"10011","CISPLATIN","907270",-2.39771120224918,0.965797207091234
"10012","CISPLATIN","907270",-2.2216199431935,0.95293134903828
"10013","CISPLATIN","907270",-1.89774933665299,0.827182980478294
"10014","CISPLATIN","907270",-1.72165807759731,1
"10015","CISPLATIN","907270",-1.40823996531185,0.736807669684186
"10016","CISPLATIN","907270",-1.3977874710568,0.956898432990526
"10017","CISPLATIN","907270",-1.22169621200112,1
"10018","CISPLATIN","907270",-1.10720996964787,0.936740243244315
"10019","CISPLATIN","907270",-0.897825605460608,0.942885233806312
"10020","CISPLATIN","907270",-0.806179973983887,0.816924459003938
"10021","CISPLATIN","907270",-0.721734346404928,0.939716124343749
"10022","CISPLATIN","907270",-0.505149978319906,0.931520293928058
"10023","CISPLATIN","907270",-0.397863739864418,0.799054094834536
"10024","CISPLATIN","907270",-0.221772480808737,0.738819826764659
"10025","CISPLATIN","907270",-0.204119982655925,0.881341770816238
"10026","CISPLATIN","907270",0.0969100130080564,0.833491943701043
"10027","CISPLATIN","907270",0.102098125731771,0.333831691282953
"10028","CISPLATIN","907270",0.278189384787453,0.175970136506087
"10029","CISPLATIN","907270",0.397940008672038,0.746248913364247
"10030","CISPLATIN","907270",0.602059991327962,0.059794553696757
"10031","CISPLATIN","907270",0.698970004336019,0.724246562972427
"10032","CISPLATIN","907270",0.778151250383644,0.0478405154876748
"10033","CISPLATIN","907270",1,0.213856444143997
"10034","CISPLATIN","907783",-2.39771120224918,0.97343459670203
"10035","CISPLATIN","907783",-2.2216199431935,1
"10036","CISPLATIN","907783",-1.89774933665299,1
"10037","CISPLATIN","907783",-1.72165807759731,1
"10038","CISPLATIN","907783",-1.40823996531185,0.834855176391494
"10039","CISPLATIN","907783",-1.3977874710568,0.934074510280592
"10040","CISPLATIN","907783",-1.22169621200112,1
"10041","CISPLATIN","907783",-1.10720996964787,0.931042672178213
"10042","CISPLATIN","907783",-0.897825605460608,0.950317733196212
"10043","CISPLATIN","907783",-0.806179973983887,0.713762553800339
"10044","CISPLATIN","907783",-0.721734346404928,1
"10045","CISPLATIN","907783",-0.505149978319906,0.921215056208652
"10046","CISPLATIN","907783",-0.397863739864418,0.881600928930896
"10047","CISPLATIN","907783",-0.221772480808737,0.842173500265324
"10048","CISPLATIN","907783",-0.204119982655925,0.864567710049889
"10049","CISPLATIN","907783",0.0969100130080564,0.932531162825529
"10050","CISPLATIN","907783",0.102098125731771,0.823508211737502
"10051","CISPLATIN","907783",0.278189384787453,0.746034535596036
"10052","CISPLATIN","907783",0.397940008672038,0.764311294235441
"10053","CISPLATIN","907783",0.602059991327962,0.476033407932885
"10054","CISPLATIN","907783",0.698970004336019,0.695294112982184
"10055","CISPLATIN","907783",0.778151250383644,0.533193017947969
"10056","CISPLATIN","907783",1,0.2435476876764
"10057","CISPLATIN","905952",-2.39771120224918,0.994873909689557
"10058","CISPLATIN","905952",-2.2216199431935,1
"10059","CISPLATIN","905952",-1.89774933665299,0.972750763091466
"10060","CISPLATIN","905952",-1.72165807759731,1
"10061","CISPLATIN","905952",-1.40823996531185,0.879211150568751
"10062","CISPLATIN","905952",-1.3977874710568,0.972890605576913
"10063","CISPLATIN","905952",-1.22169621200112,1
"10064","CISPLATIN","905952",-1.10720996964787,0.971479069634022
"10065","CISPLATIN","905952",-0.897825605460608,0.947134314592406
"10066","CISPLATIN","905952",-0.806179973983887,0.801950938045005
"10067","CISPLATIN","905952",-0.721734346404928,1
"10068","CISPLATIN","905952",-0.505149978319906,0.957831803420771
"10069","CISPLATIN","905952",-0.397863739864418,0.90750036856327
"10070","CISPLATIN","905952",-0.221772480808737,1
"10071","CISPLATIN","905952",-0.204119982655925,0.711510778306205
"10072","CISPLATIN","905952",0.0969100130080564,0.881901469556902
"10073","CISPLATIN","905952",0.102098125731771,0.862014117730152
"10074","CISPLATIN","905952",0.278189384787453,0.852526950658404
"10075","CISPLATIN","905952",0.397940008672038,0.651022299561532
"10076","CISPLATIN","905952",0.602059991327962,0.476615070161073
"10077","CISPLATIN","905952",0.698970004336019,0.719891104707217
"10078","CISPLATIN","905952",0.778151250383644,0.620311370629478
"10079","CISPLATIN","905952",1,0.480057140204617
"10080","CISPLATIN","909703",-2.39771120224918,0.935013887782259
"10081","CISPLATIN","909703",-2.2216199431935,0.983039780374289
"10082","CISPLATIN","909703",-1.89774933665299,0.970675942643322
"10083","CISPLATIN","909703",-1.72165807759731,1
"10084","CISPLATIN","909703",-1.40823996531185,0.987419147917928
"10085","CISPLATIN","909703",-1.3977874710568,0.886855242720589
"10086","CISPLATIN","909703",-1.22169621200112,1
"10087","CISPLATIN","909703",-1.10720996964787,0.907843676770953
"10088","CISPLATIN","909703",-0.897825605460608,0.929952055163157
"10089","CISPLATIN","909703",-0.806179973983887,0.877300451403264
"10090","CISPLATIN","909703",-0.721734346404926,1
"10091","CISPLATIN","909703",-0.505149978319906,0.966226671402795
"10092","CISPLATIN","909703",-0.397863739864418,0.918289088154212
"10093","CISPLATIN","909703",-0.221772480808737,0.770236096760723
"10094","CISPLATIN","909703",-0.204119982655925,0.752172904848549
"10095","CISPLATIN","909703",0.0969100130080564,0.945771889009102
"10096","CISPLATIN","909703",0.102098125731771,0.700109574043111
"10097","CISPLATIN","909703",0.278189384787453,0.302468813245693
"10098","CISPLATIN","909703",0.397940008672038,0.46658555741415
"10099","CISPLATIN","909703",0.602059991327962,0.173968087246982
"10100","CISPLATIN","909703",0.698970004336019,0.756970416446387
"10101","CISPLATIN","909703",0.778151250383644,0.115644687263017
"10102","CISPLATIN","909703",1,0.19255822400838
"10103","CISPLATIN","906836",-2.39771120224918,1
"10104","CISPLATIN","906836",-2.2216199431935,1
"10105","CISPLATIN","906836",-1.89774933665299,0.949473403967539
"10106","CISPLATIN","906836",-1.72165807759731,0.979191758416647
"10107","CISPLATIN","906836",-1.40823996531185,0.804348633448004
"10108","CISPLATIN","906836",-1.3977874710568,0.978413756920625
"10109","CISPLATIN","906836",-1.22169621200112,0.997333011204104
"10110","CISPLATIN","906836",-1.10720996964787,1
"10111","CISPLATIN","906836",-0.897825605460608,0.999704909767626
"10112","CISPLATIN","906836",-0.806179973983887,0.949160658171404
"10113","CISPLATIN","906836",-0.721734346404926,1
"10114","CISPLATIN","906836",-0.505149978319906,0.984696753995355
"10115","CISPLATIN","906836",-0.397863739864418,0.87224392850715
"10116","CISPLATIN","906836",-0.221772480808737,0.468529739506882
"10117","CISPLATIN","906836",-0.204119982655925,0.831092920746011
"10118","CISPLATIN","906836",0.0969100130080564,0.915200001089737
"10119","CISPLATIN","906836",0.102098125731771,0.209207356733133
