,drug,cell_line,name,tissue,histology,log10_dose,viability 
2460,CISPLATIN,949174,NB7,autonomic_ganglia,neuroblastoma,-0.806179974,1
2461,CISPLATIN,949174,NB7,autonomic_ganglia,neuroblastoma,-0.505149978,0.830326984
2462,CISPLATIN,949174,NB7,autonomic_ganglia,neuroblastoma,-0.204119983,0.811521146
2463,CISPLATIN,949174,NB7,autonomic_ganglia,neuroblastoma,0.096910013,0.887206869
2464,CISPLATIN,949174,NB7,autonomic_ganglia,neuroblastoma,0.397940009,0.912942272
2465,CISPLATIN,949174,NB7,autonomic_ganglia,neuroblastoma,0.698970004,0.841707452
2466,CISPLATIN,949174,NB7,autonomic_ganglia,neuroblastoma,1,0.57304961
2467,CISPLATIN,949176,NB5,autonomic_ganglia,neuroblastoma,-1.408239965,0.984933725
2468,CISPLATIN,949176,NB5,autonomic_ganglia,neuroblastoma,-1.10720997,1
2469,CISPLATIN,949176,NB5,autonomic_ganglia,neuroblastoma,-0.806179974,0.794800683
2470,CISPLATIN,949176,NB5,autonomic_ganglia,neuroblastoma,-0.505149978,0.815969233
2471,CISPLATIN,949176,NB5,autonomic_ganglia,neuroblastoma,-0.204119983,1
2472,CISPLATIN,949176,NB5,autonomic_ganglia,neuroblastoma,0.096910013,0.860538617
2473,CISPLATIN,949176,NB5,autonomic_ganglia,neuroblastoma,0.397940009,0.760983377
2474,CISPLATIN,949176,NB5,autonomic_ganglia,neuroblastoma,0.698970004,0.539267854
2475,CISPLATIN,949176,NB5,autonomic_ganglia,neuroblastoma,1,0.296215978
2476,CISPLATIN,949177,NB13,autonomic_ganglia,neuroblastoma,-1.408239965,0.993095288
2477,CISPLATIN,949177,NB13,autonomic_ganglia,neuroblastoma,-1.10720997,0.813075335
2478,CISPLATIN,949177,NB13,autonomic_ganglia,neuroblastoma,-0.806179974,1
2479,CISPLATIN,949177,NB13,autonomic_ganglia,neuroblastoma,-0.505149978,0.878161032
2480,CISPLATIN,949177,NB13,autonomic_ganglia,neuroblastoma,-0.204119983,1
2481,CISPLATIN,949177,NB13,autonomic_ganglia,neuroblastoma,0.096910013,0.9330091
2482,CISPLATIN,949177,NB13,autonomic_ganglia,neuroblastoma,0.397940009,1
2483,CISPLATIN,949177,NB13,autonomic_ganglia,neuroblastoma,0.698970004,0.890889963
2484,CISPLATIN,949177,NB13,autonomic_ganglia,neuroblastoma,1,0.503701268
2485,CISPLATIN,949170,LAN-6,autonomic_ganglia,neuroblastoma,-1.408239965,0.986842324
2486,CISPLATIN,949170,LAN-6,autonomic_ganglia,neuroblastoma,-1.10720997,0.983241499
2487,CISPLATIN,949170,LAN-6,autonomic_ganglia,neuroblastoma,-0.806179974,0.948775334
2488,CISPLATIN,949170,LAN-6,autonomic_ganglia,neuroblastoma,-0.505149978,0.922729362
2489,CISPLATIN,949170,LAN-6,autonomic_ganglia,neuroblastoma,-0.204119983,1
2490,CISPLATIN,949170,LAN-6,autonomic_ganglia,neuroblastoma,0.096910013,0.936681257
2491,CISPLATIN,949170,LAN-6,autonomic_ganglia,neuroblastoma,0.397940009,1
2492,CISPLATIN,949170,LAN-6,autonomic_ganglia,neuroblastoma,0.698970004,0.992259219
2493,CISPLATIN,949170,LAN-6,autonomic_ganglia,neuroblastoma,1,0.839064959
2494,CISPLATIN,910546,PSN1,pancreas,carcinoma,-1.408239965,0.965451185
2495,CISPLATIN,910546,PSN1,pancreas,carcinoma,-1.10720997,1
2496,CISPLATIN,910546,PSN1,pancreas,carcinoma,-0.806179974,1
2497,CISPLATIN,910546,PSN1,pancreas,carcinoma,-0.505149978,0.83109377
2498,CISPLATIN,910546,PSN1,pancreas,carcinoma,-0.204119983,0.833901915
2499,CISPLATIN,910546,PSN1,pancreas,carcinoma,0.096910013,0.546411841
2500,CISPLATIN,910546,PSN1,pancreas,carcinoma,0.397940009,0.415365659
2501,CISPLATIN,910546,PSN1,pancreas,carcinoma,0.698970004,0.21333468
2502,CISPLATIN,910546,PSN1,pancreas,carcinoma,1,0.131373418
2503,CISPLATIN,753564,IST-SL1,lung,carcinoma,-1.408239965,0.901866513
2504,CISPLATIN,753564,IST-SL1,lung,carcinoma,-1.10720997,0.8997866
2505,CISPLATIN,753564,IST-SL1,lung,carcinoma,-0.806179974,1
2506,CISPLATIN,753564,IST-SL1,lung,carcinoma,-0.505149978,0.987023509
2507,CISPLATIN,753564,IST-SL1,lung,carcinoma,-0.204119983,1
2508,CISPLATIN,753564,IST-SL1,lung,carcinoma,0.096910013,1
2509,CISPLATIN,753564,IST-SL1,lung,carcinoma,0.397940009,1
2510,CISPLATIN,753564,IST-SL1,lung,carcinoma,0.698970004,0.783020155
2511,CISPLATIN,753564,IST-SL1,lung,carcinoma,1,0.797718647
2512,CISPLATIN,909255,PA-1,ovary,germ_cell_tumour,-1.408239965,1
2513,CISPLATIN,909255,PA-1,ovary,germ_cell_tumour,-1.10720997,0.998956319
2514,CISPLATIN,909255,PA-1,ovary,germ_cell_tumour,-0.806179974,1
2515,CISPLATIN,909255,PA-1,ovary,germ_cell_tumour,-0.505149978,0.962258929
2516,CISPLATIN,909255,PA-1,ovary,germ_cell_tumour,-0.204119983,0.763248986
2517,CISPLATIN,909255,PA-1,ovary,germ_cell_tumour,0.096910013,0.460761509
2518,CISPLATIN,909255,PA-1,ovary,germ_cell_tumour,0.397940009,0.277550883
2519,CISPLATIN,909255,PA-1,ovary,germ_cell_tumour,0.698970004,0.162123909
2520,CISPLATIN,909255,PA-1,ovary,germ_cell_tumour,1,0.071467541
2521,CISPLATIN,724868,NCI-H1792,lung,carcinoma,-1.408239965,1
2522,CISPLATIN,724868,NCI-H1792,lung,carcinoma,-1.10720997,0.999993146
2523,CISPLATIN,724868,NCI-H1792,lung,carcinoma,-0.806179974,1
2524,CISPLATIN,724868,NCI-H1792,lung,carcinoma,-0.505149978,1
2525,CISPLATIN,724868,NCI-H1792,lung,carcinoma,-0.204119983,1
2526,CISPLATIN,724868,NCI-H1792,lung,carcinoma,0.096910013,0.897569683
2527,CISPLATIN,724868,NCI-H1792,lung,carcinoma,0.397940009,0.832881753
2528,CISPLATIN,724868,NCI-H1792,lung,carcinoma,0.698970004,0.834997924
2529,CISPLATIN,724868,NCI-H1792,lung,carcinoma,1,0.440051915
2530,CISPLATIN,910933,AM-38,central_nervous_system,glioma,-1.408239965,0.875790263
2531,CISPLATIN,910933,AM-38,central_nervous_system,glioma,-1.10720997,0.816595211
2532,CISPLATIN,910933,AM-38,central_nervous_system,glioma,-0.806179974,0.883010024
2533,CISPLATIN,910933,AM-38,central_nervous_system,glioma,-0.505149978,0.860271522
2534,CISPLATIN,910933,AM-38,central_nervous_system,glioma,-0.204119983,1
2535,CISPLATIN,910933,AM-38,central_nervous_system,glioma,0.096910013,1
2536,CISPLATIN,910933,AM-38,central_nervous_system,glioma,0.397940009,1
2537,CISPLATIN,910933,AM-38,central_nervous_system,glioma,0.698970004,0.848567014
2538,CISPLATIN,910933,AM-38,central_nervous_system,glioma,1,0.346518273
2539,CISPLATIN,908450,no-11,central_nervous_system,glioma,-1.408239965,0.79613941
2540,CISPLATIN,908450,no-11,central_nervous_system,glioma,-1.10720997,0.823286567
2541,CISPLATIN,908450,no-11,central_nervous_system,glioma,-0.806179974,1
2542,CISPLATIN,908450,no-11,central_nervous_system,glioma,-0.505149978,0.832170131
2543,CISPLATIN,908450,no-11,central_nervous_system,glioma,-0.204119983,0.783289403
2544,CISPLATIN,908450,no-11,central_nervous_system,glioma,0.096910013,0.826291768
2545,CISPLATIN,908450,no-11,central_nervous_system,glioma,0.397940009,0.883728604
2546,CISPLATIN,908450,no-11,central_nervous_system,glioma,0.698970004,0.700802185
2547,CISPLATIN,908450,no-11,central_nervous_system,glioma,1,0.497742504
2548,CISPLATIN,1240183,NCI-H1869,lung,carcinoma,-1.408239965,0.945862336
2549,CISPLATIN,1240183,NCI-H1869,lung,carcinoma,-1.10720997,0.973867982
2550,CISPLATIN,1240183,NCI-H1869,lung,carcinoma,-0.806179974,1
2551,CISPLATIN,1240183,NCI-H1869,lung,carcinoma,-0.505149978,1
2552,CISPLATIN,1240183,NCI-H1869,lung,carcinoma,-0.204119983,1
2553,CISPLATIN,1240183,NCI-H1869,lung,carcinoma,0.096910013,0.997886856
2554,CISPLATIN,1240183,NCI-H1869,lung,carcinoma,0.397940009,1
2555,CISPLATIN,1240183,NCI-H1869,lung,carcinoma,0.698970004,0.934901381
2556,CISPLATIN,1240183,NCI-H1869,lung,carcinoma,1,0.732305832
2557,CISPLATIN,906868,GAMG,central_nervous_system,glioma,-1.408239965,0.744902667
2558,CISPLATIN,906868,GAMG,central_nervous_system,glioma,-1.10720997,0.835780203
2559,CISPLATIN,906868,GAMG,central_nervous_system,glioma,-0.806179974,0.954184772
2560,CISPLATIN,906868,GAMG,central_nervous_system,glioma,-0.505149978,0.626099809
2561,CISPLATIN,906868,GAMG,central_nervous_system,glioma,-0.204119983,1
2562,CISPLATIN,906868,GAMG,central_nervous_system,glioma,0.096910013,1
2563,CISPLATIN,906868,GAMG,central_nervous_system,glioma,0.397940009,1
2564,CISPLATIN,906868,GAMG,central_nervous_system,glioma,0.698970004,0.833555796
2565,CISPLATIN,906868,GAMG,central_nervous_system,glioma,1,0.892081741
2566,CISPLATIN,925341,NCI-H810,lung,carcinoma,-1.408239965,1
2567,CISPLATIN,925341,NCI-H810,lung,carcinoma,-1.10720997,0.904978781
2568,CISPLATIN,925341,NCI-H810,lung,carcinoma,-0.806179974,0.954909548
2569,CISPLATIN,925341,NCI-H810,lung,carcinoma,-0.505149978,1
2570,CISPLATIN,925341,NCI-H810,lung,carcinoma,-0.204119983,1
2571,CISPLATIN,925341,NCI-H810,lung,carcinoma,0.096910013,0.74698265
2572,CISPLATIN,925341,NCI-H810,lung,carcinoma,0.397940009,1
2573,CISPLATIN,925341,NCI-H810,lung,carcinoma,0.698970004,1
2574,CISPLATIN,925341,NCI-H810,lung,carcinoma,1,0.786277398
2575,CISPLATIN,687798,NCI-H1623,lung,carcinoma,-1.408239965,0.911944601
2576,CISPLATIN,687798,NCI-H1623,lung,carcinoma,-1.10720997,0.907954942
2577,CISPLATIN,687798,NCI-H1623,lung,carcinoma,-0.806179974,1
2578,CISPLATIN,687798,NCI-H1623,lung,carcinoma,-0.505149978,1
2579,CISPLATIN,687798,NCI-H1623,lung,carcinoma,-0.204119983,1
2580,CISPLATIN,687798,NCI-H1623,lung,carcinoma,0.096910013,1
2581,CISPLATIN,687798,NCI-H1623,lung,carcinoma,0.397940009,1
2582,CISPLATIN,687798,NCI-H1623,lung,carcinoma,0.698970004,0.96325131
2583,CISPLATIN,687798,NCI-H1623,lung,carcinoma,1,0.656319559
2584,CISPLATIN,906852,EFO-27,ovary,carcinoma,-1.408239965,1
2585,CISPLATIN,906852,EFO-27,ovary,carcinoma,-1.10720997,0.974772679
2586,CISPLATIN,906852,EFO-27,ovary,carcinoma,-0.806179974,1
2587,CISPLATIN,906852,EFO-27,ovary,carcinoma,-0.505149978,1
2588,CISPLATIN,906852,EFO-27,ovary,carcinoma,-0.204119983,1
2589,CISPLATIN,906852,EFO-27,ovary,carcinoma,0.096910013,1
2590,CISPLATIN,906852,EFO-27,ovary,carcinoma,0.397940009,1
2591,CISPLATIN,906852,EFO-27,ovary,carcinoma,0.698970004,0.644033194
2592,CISPLATIN,906852,EFO-27,ovary,carcinoma,1,0.519481581
2593,CISPLATIN,1298136,HPAC,pancreas,carcinoma,-1.408239965,1
2594,CISPLATIN,1298136,HPAC,pancreas,carcinoma,-1.10720997,0.86020359
2595,CISPLATIN,1298136,HPAC,pancreas,carcinoma,-0.806179974,1
2596,CISPLATIN,1298136,HPAC,pancreas,carcinoma,-0.505149978,0.767650433
2597,CISPLATIN,1298136,HPAC,pancreas,carcinoma,-0.204119983,1
2598,CISPLATIN,1298136,HPAC,pancreas,carcinoma,0.096910013,1
2599,CISPLATIN,1298136,HPAC,pancreas,carcinoma,0.397940009,0.836193181
2600,CISPLATIN,1298136,HPAC,pancreas,carcinoma,0.698970004,0.85242987
2601,CISPLATIN,1298136,HPAC,pancreas,carcinoma,1,0.431550788
2602,CISPLATIN,1298476,PANC-04-03,pancreas,carcinoma,-1.408239965,1
2603,CISPLATIN,1298476,PANC-04-03,pancreas,carcinoma,-1.10720997,1
2604,CISPLATIN,1298476,PANC-04-03,pancreas,carcinoma,-0.806179974,1
2605,CISPLATIN,1298476,PANC-04-03,pancreas,carcinoma,-0.505149978,1
2606,CISPLATIN,1298476,PANC-04-03,pancreas,carcinoma,-0.204119983,1
2607,CISPLATIN,1298476,PANC-04-03,pancreas,carcinoma,0.096910013,1
2608,CISPLATIN,1298476,PANC-04-03,pancreas,carcinoma,0.397940009,1
2609,CISPLATIN,1298476,PANC-04-03,pancreas,carcinoma,0.698970004,0.843926293
2610,CISPLATIN,1298476,PANC-04-03,pancreas,carcinoma,1,0.912686932
2611,CISPLATIN,1290797,DAN-G,pancreas,carcinoma,-1.408239965,1
2612,CISPLATIN,1290797,DAN-G,pancreas,carcinoma,-1.10720997,0.959756443
2613,CISPLATIN,1290797,DAN-G,pancreas,carcinoma,-0.806179974,1
2614,CISPLATIN,1290797,DAN-G,pancreas,carcinoma,-0.505149978,0.974944652
2615,CISPLATIN,1290797,DAN-G,pancreas,carcinoma,-0.204119983,1
2616,CISPLATIN,1290797,DAN-G,pancreas,carcinoma,0.096910013,1
2617,CISPLATIN,1290797,DAN-G,pancreas,carcinoma,0.397940009,1
2618,CISPLATIN,1290797,DAN-G,pancreas,carcinoma,0.698970004,1
2619,CISPLATIN,1290797,DAN-G,pancreas,carcinoma,1,0.781512562
2620,CISPLATIN,1290730,CAL-29,urinary_tract,carcinoma,-1.408239965,0.777221436
2621,CISPLATIN,1290730,CAL-29,urinary_tract,carcinoma,-1.10720997,0.748723871
2622,CISPLATIN,1290730,CAL-29,urinary_tract,carcinoma,-0.806179974,1
2623,CISPLATIN,1290730,CAL-29,urinary_tract,carcinoma,-0.505149978,0.853122136
2624,CISPLATIN,1290730,CAL-29,urinary_tract,carcinoma,-0.204119983,0.864180157
2625,CISPLATIN,1290730,CAL-29,urinary_tract,carcinoma,0.096910013,0.971803677
2626,CISPLATIN,1290730,CAL-29,urinary_tract,carcinoma,0.397940009,0.928125972
2627,CISPLATIN,1290730,CAL-29,urinary_tract,carcinoma,0.698970004,0.643354827
2628,CISPLATIN,1290730,CAL-29,urinary_tract,carcinoma,1,0.277484136
2629,CISPLATIN,724834,NCI-H2087,lung,carcinoma,-1.408239965,1
2630,CISPLATIN,724834,NCI-H2087,lung,carcinoma,-1.10720997,0.959018851
2631,CISPLATIN,724834,NCI-H2087,lung,carcinoma,-0.806179974,1
2632,CISPLATIN,724834,NCI-H2087,lung,carcinoma,-0.505149978,0.726853892
2633,CISPLATIN,724834,NCI-H2087,lung,carcinoma,-0.204119983,1
2634,CISPLATIN,724834,NCI-H2087,lung,carcinoma,0.096910013,0.864454014
2635,CISPLATIN,724834,NCI-H2087,lung,carcinoma,0.397940009,1
2636,CISPLATIN,724834,NCI-H2087,lung,carcinoma,0.698970004,0.748878272
2637,CISPLATIN,724834,NCI-H2087,lung,carcinoma,1,0.52651412
2638,CISPLATIN,1298219,KP-3,pancreas,carcinoma,-1.408239965,0.907221666
2639,CISPLATIN,1298219,KP-3,pancreas,carcinoma,-1.10720997,0.743291024
2640,CISPLATIN,1298219,KP-3,pancreas,carcinoma,-0.806179974,0.948096034
2641,CISPLATIN,1298219,KP-3,pancreas,carcinoma,-0.505149978,1
2642,CISPLATIN,1298219,KP-3,pancreas,carcinoma,-0.204119983,1
2643,CISPLATIN,1298219,KP-3,pancreas,carcinoma,0.096910013,0.910807848
2644,CISPLATIN,1298219,KP-3,pancreas,carcinoma,0.397940009,0.952204893
2645,CISPLATIN,1298219,KP-3,pancreas,carcinoma,0.698970004,0.644817498
2646,CISPLATIN,1298219,KP-3,pancreas,carcinoma,1,0.41328015
2647,CISPLATIN,930083,RO82-W-1,thyroid,carcinoma,-1.408239965,0.885453421
2648,CISPLATIN,930083,RO82-W-1,thyroid,carcinoma,-1.10720997,0.806444262
2649,CISPLATIN,930083,RO82-W-1,thyroid,carcinoma,-0.806179974,0.932130546
2650,CISPLATIN,930083,RO82-W-1,thyroid,carcinoma,-0.505149978,0.865450035
2651,CISPLATIN,930083,RO82-W-1,thyroid,carcinoma,-0.204119983,1
2652,CISPLATIN,930083,RO82-W-1,thyroid,carcinoma,0.096910013,0.985305512
2653,CISPLATIN,930083,RO82-W-1,thyroid,carcinoma,0.397940009,0.886894831
2654,CISPLATIN,930083,RO82-W-1,thyroid,carcinoma,0.698970004,0.969170163
2655,CISPLATIN,930083,RO82-W-1,thyroid,carcinoma,1,0.53608036
2656,CISPLATIN,1298216,KP-1N,pancreas,carcinoma,-1.408239965,0.818239125
2657,CISPLATIN,1298216,KP-1N,pancreas,carcinoma,-1.10720997,0.716646529
2658,CISPLATIN,1298216,KP-1N,pancreas,carcinoma,-0.806179974,0.774239836
2659,CISPLATIN,1298216,KP-1N,pancreas,carcinoma,-0.505149978,0.950502005
2660,CISPLATIN,1298216,KP-1N,pancreas,carcinoma,-0.204119983,1
2661,CISPLATIN,1298216,KP-1N,pancreas,carcinoma,0.096910013,0.856390146
2662,CISPLATIN,1298216,KP-1N,pancreas,carcinoma,0.397940009,0.925743593
2663,CISPLATIN,1298216,KP-1N,pancreas,carcinoma,0.698970004,0.875975538
2664,CISPLATIN,1298216,KP-1N,pancreas,carcinoma,1,0.49848396
2665,CISPLATIN,949173,NB6,autonomic_ganglia,neuroblastoma,-1.408239965,0.970457396
2666,CISPLATIN,949173,NB6,autonomic_ganglia,neuroblastoma,-1.10720997,1
2667,CISPLATIN,949173,NB6,autonomic_ganglia,neuroblastoma,-0.806179974,1
2668,CISPLATIN,949173,NB6,autonomic_ganglia,neuroblastoma,-0.505149978,1
2669,CISPLATIN,949173,NB6,autonomic_ganglia,neuroblastoma,-0.204119983,0.981113863
2670,CISPLATIN,949173,NB6,autonomic_ganglia,neuroblastoma,0.096910013,1
2671,CISPLATIN,949173,NB6,autonomic_ganglia,neuroblastoma,0.397940009,1
2672,CISPLATIN,949173,NB6,autonomic_ganglia,neuroblastoma,0.698970004,1
2673,CISPLATIN,949173,NB6,autonomic_ganglia,neuroblastoma,1,0.839976147
2674,CISPLATIN,687777,Calu-3,lung,carcinoma,-1.408239965,0.846688908
2675,CISPLATIN,687777,Calu-3,lung,carcinoma,-1.10720997,1
2676,CISPLATIN,687777,Calu-3,lung,carcinoma,-0.806179974,0.989941515
2677,CISPLATIN,687777,Calu-3,lung,carcinoma,-0.505149978,1
2678,CISPLATIN,687777,Calu-3,lung,carcinoma,-0.204119983,0.961028811
2679,CISPLATIN,687777,Calu-3,lung,carcinoma,0.096910013,1
2680,CISPLATIN,687777,Calu-3,lung,carcinoma,0.397940009,1
2681,CISPLATIN,687777,Calu-3,lung,carcinoma,0.698970004,0.867155611
2682,CISPLATIN,687777,Calu-3,lung,carcinoma,1,1
2683,CISPLATIN,1240129,FU-OV-1,ovary,carcinoma,-1.408239965,0.964706915
2684,CISPLATIN,1240129,FU-OV-1,ovary,carcinoma,-1.10720997,0.840006415
2685,CISPLATIN,1240129,FU-OV-1,ovary,carcinoma,-0.806179974,1
2686,CISPLATIN,1240129,FU-OV-1,ovary,carcinoma,-0.505149978,0.840470069
2687,CISPLATIN,1240129,FU-OV-1,ovary,carcinoma,-0.204119983,1
2688,CISPLATIN,1240129,FU-OV-1,ovary,carcinoma,0.096910013,0.924321725
2689,CISPLATIN,1240129,FU-OV-1,ovary,carcinoma,0.397940009,1
2690,CISPLATIN,1240129,FU-OV-1,ovary,carcinoma,0.698970004,0.814764264
2691,CISPLATIN,1240129,FU-OV-1,ovary,carcinoma,1,0.750698943
2692,CISPLATIN,909769,TGBC1TKB,biliary_tract,carcinoma,-1.408239965,0.931784466
2693,CISPLATIN,909769,TGBC1TKB,biliary_tract,carcinoma,-1.10720997,1
2694,CISPLATIN,909769,TGBC1TKB,biliary_tract,carcinoma,-0.806179974,1
2695,CISPLATIN,909769,TGBC1TKB,biliary_tract,carcinoma,-0.505149978,1
2696,CISPLATIN,909769,TGBC1TKB,biliary_tract,carcinoma,-0.204119983,1
2697,CISPLATIN,909769,TGBC1TKB,biliary_tract,carcinoma,0.096910013,1
2698,CISPLATIN,909769,TGBC1TKB,biliary_tract,carcinoma,0.397940009,0.985275386
2699,CISPLATIN,909769,TGBC1TKB,biliary_tract,carcinoma,0.698970004,1
2700,CISPLATIN,909769,TGBC1TKB,biliary_tract,carcinoma,1,0.627804717
2701,CISPLATIN,753552,DSH1,urinary_tract,carcinoma,-1.408239965,0.823207448
2702,CISPLATIN,753552,DSH1,urinary_tract,carcinoma,-1.10720997,0.878052467
2703,CISPLATIN,753552,DSH1,urinary_tract,carcinoma,-0.806179974,1
2704,CISPLATIN,753552,DSH1,urinary_tract,carcinoma,-0.505149978,1
2705,CISPLATIN,753552,DSH1,urinary_tract,carcinoma,-0.204119983,1
2706,CISPLATIN,753552,DSH1,urinary_tract,carcinoma,0.096910013,1
2707,CISPLATIN,753552,DSH1,urinary_tract,carcinoma,0.397940009,1
2708,CISPLATIN,753552,DSH1,urinary_tract,carcinoma,0.698970004,0.971089992
2709,CISPLATIN,753552,DSH1,urinary_tract,carcinoma,1,0.809493082
2710,CISPLATIN,1290807,G-292_Clone_A141B1,bone,osteosarcoma,-1.408239965,1
2711,CISPLATIN,1290807,G-292_Clone_A141B1,bone,osteosarcoma,-1.10720997,1
2712,CISPLATIN,1290807,G-292_Clone_A141B1,bone,osteosarcoma,-0.806179974,0.942240192
2713,CISPLATIN,1290807,G-292_Clone_A141B1,bone,osteosarcoma,-0.505149978,0.999432211
2714,CISPLATIN,1290807,G-292_Clone_A141B1,bone,osteosarcoma,-0.204119983,0.948989836
2715,CISPLATIN,1290807,G-292_Clone_A141B1,bone,osteosarcoma,0.096910013,0.926444907
2716,CISPLATIN,1290807,G-292_Clone_A141B1,bone,osteosarcoma,0.397940009,0.76837898
2717,CISPLATIN,1290807,G-292_Clone_A141B1,bone,osteosarcoma,0.698970004,0.545566793
2718,CISPLATIN,1290807,G-292_Clone_A141B1,bone,osteosarcoma,1,0.508355797
2719,CISPLATIN,949171,NB10,autonomic_ganglia,neuroblastoma,-1.408239965,0.789728021
2720,CISPLATIN,949171,NB10,autonomic_ganglia,neuroblastoma,-1.10720997,0.865474665
2721,CISPLATIN,949171,NB10,autonomic_ganglia,neuroblastoma,-0.806179974,0.88266591
2722,CISPLATIN,949171,NB10,autonomic_ganglia,neuroblastoma,-0.505149978,0.896194009
2723,CISPLATIN,949171,NB10,autonomic_ganglia,neuroblastoma,-0.204119983,0.872076609
2724,CISPLATIN,949171,NB10,autonomic_ganglia,neuroblastoma,0.096910013,0.90620735
2725,CISPLATIN,949171,NB10,autonomic_ganglia,neuroblastoma,0.397940009,0.819513935
2726,CISPLATIN,949171,NB10,autonomic_ganglia,neuroblastoma,0.698970004,0.688069475
2727,CISPLATIN,949171,NB10,autonomic_ganglia,neuroblastoma,1,0.668803239
2728,CISPLATIN,906869,GCIY,stomach,carcinoma,-1.408239965,0.952868264
2729,CISPLATIN,906869,GCIY,stomach,carcinoma,-1.10720997,0.925767952
2730,CISPLATIN,906869,GCIY,stomach,carcinoma,-0.806179974,1
2731,CISPLATIN,906869,GCIY,stomach,carcinoma,-0.505149978,1
2732,CISPLATIN,906869,GCIY,stomach,carcinoma,-0.204119983,1
2733,CISPLATIN,906869,GCIY,stomach,carcinoma,0.096910013,1
2734,CISPLATIN,906869,GCIY,stomach,carcinoma,0.397940009,1
2735,CISPLATIN,906869,GCIY,stomach,carcinoma,0.698970004,0.796286172
2736,CISPLATIN,906869,GCIY,stomach,carcinoma,1,0.604237712
2737,CISPLATIN,949167,EW-22,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-1.408239965,0.976427294
2738,CISPLATIN,949167,EW-22,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-1.10720997,1
2739,CISPLATIN,949167,EW-22,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.806179974,1
2740,CISPLATIN,949167,EW-22,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.505149978,0.901492668
2741,CISPLATIN,949167,EW-22,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.204119983,0.888218211
2742,CISPLATIN,949167,EW-22,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.096910013,0.645691333
2743,CISPLATIN,949167,EW-22,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.397940009,0.380116545
2744,CISPLATIN,949167,EW-22,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.698970004,0.312196163
2745,CISPLATIN,949167,EW-22,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,1,0.148766636
2746,CISPLATIN,949155,ES8,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-1.408239965,0.785855395
2747,CISPLATIN,949155,ES8,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-1.10720997,0.790268667
2748,CISPLATIN,949155,ES8,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.806179974,0.923993943
2749,CISPLATIN,949155,ES8,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.505149978,0.787578974
2750,CISPLATIN,949155,ES8,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.204119983,0.798946972
2751,CISPLATIN,949155,ES8,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.096910013,0.814351613
2752,CISPLATIN,949155,ES8,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.397940009,0.568282249
2753,CISPLATIN,949155,ES8,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.698970004,0.277972103
2754,CISPLATIN,949155,ES8,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,1,0.07455821
2755,CISPLATIN,949165,EW-16,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-1.408239965,0.939833488
2756,CISPLATIN,949165,EW-16,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-1.10720997,0.942792847
2757,CISPLATIN,949165,EW-16,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.806179974,0.922326939
2758,CISPLATIN,949165,EW-16,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.505149978,0.990923486
2759,CISPLATIN,949165,EW-16,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.204119983,0.882435664
2760,CISPLATIN,949165,EW-16,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.096910013,0.847001391
2761,CISPLATIN,949165,EW-16,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.397940009,0.814997745
2762,CISPLATIN,949165,EW-16,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.698970004,0.956956012
2763,CISPLATIN,949165,EW-16,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,1,0.299074674
2764,CISPLATIN,909750,SW1783,central_nervous_system,glioma,-1.408239965,1
2765,CISPLATIN,909750,SW1783,central_nervous_system,glioma,-1.10720997,1
2766,CISPLATIN,909750,SW1783,central_nervous_system,glioma,-0.806179974,0.940942004
2767,CISPLATIN,909750,SW1783,central_nervous_system,glioma,-0.505149978,1
2768,CISPLATIN,909750,SW1783,central_nervous_system,glioma,-0.204119983,1
