,drug,cell_line,name,tissue,histology,log10_dose,viability 
4035,CISPLATIN,908455,NUGC-3,stomach,carcinoma,-0.39786374,0.440011334
4036,CISPLATIN,908455,NUGC-3,stomach,carcinoma,-0.221772481,0.376828455
4037,CISPLATIN,908455,NUGC-3,stomach,carcinoma,0.102098126,0.178827011
4038,CISPLATIN,908455,NUGC-3,stomach,carcinoma,0.278189385,0.225795756
4039,CISPLATIN,908455,NUGC-3,stomach,carcinoma,0.602059991,0.142107364
4040,CISPLATIN,908455,NUGC-3,stomach,carcinoma,0.77815125,0.135149037
4041,CISPLATIN,1503362,OACp4C,oesophagus,carcinoma,-2.397711202,0.976921685
4042,CISPLATIN,1503362,OACp4C,oesophagus,carcinoma,-2.221619943,0.841678168
4043,CISPLATIN,1503362,OACp4C,oesophagus,carcinoma,-1.897749337,1
4044,CISPLATIN,1503362,OACp4C,oesophagus,carcinoma,-1.721658078,1
4045,CISPLATIN,1503362,OACp4C,oesophagus,carcinoma,-1.397787471,1
4046,CISPLATIN,1503362,OACp4C,oesophagus,carcinoma,-1.221696212,1
4047,CISPLATIN,1503362,OACp4C,oesophagus,carcinoma,-0.897825605,0.970065861
4048,CISPLATIN,1503362,OACp4C,oesophagus,carcinoma,-0.721734346,1
4049,CISPLATIN,1503362,OACp4C,oesophagus,carcinoma,-0.39786374,0.908893585
4050,CISPLATIN,1503362,OACp4C,oesophagus,carcinoma,-0.221772481,0.963423323
4051,CISPLATIN,1503362,OACp4C,oesophagus,carcinoma,0.102098126,0.805853247
4052,CISPLATIN,1503362,OACp4C,oesophagus,carcinoma,0.278189385,0.756752776
4053,CISPLATIN,1503362,OACp4C,oesophagus,carcinoma,0.602059991,0.555056547
4054,CISPLATIN,1503362,OACp4C,oesophagus,carcinoma,0.77815125,0.592559736
4055,CISPLATIN,1330985,OCI-M1,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-2.397711202,0.891862057
4056,CISPLATIN,1330985,OCI-M1,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-2.221619943,1
4057,CISPLATIN,1330985,OCI-M1,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-1.897749337,0.992923605
4058,CISPLATIN,1330985,OCI-M1,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-1.721658078,1
4059,CISPLATIN,1330985,OCI-M1,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-1.397787471,0.96983783
4060,CISPLATIN,1330985,OCI-M1,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-1.221696212,1
4061,CISPLATIN,1330985,OCI-M1,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-0.897825605,0.924044149
4062,CISPLATIN,1330985,OCI-M1,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-0.721734346,0.975393761
4063,CISPLATIN,1330985,OCI-M1,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-0.39786374,0.91421347
4064,CISPLATIN,1330985,OCI-M1,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-0.221772481,0.805751086
4065,CISPLATIN,1330985,OCI-M1,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,0.102098126,0.845608229
4066,CISPLATIN,1330985,OCI-M1,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,0.278189385,0.428529659
4067,CISPLATIN,1330985,OCI-M1,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,0.602059991,0.339011606
4068,CISPLATIN,1330985,OCI-M1,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,0.77815125,0.170129578
4069,CISPLATIN,1480362,OV-56,ovary,carcinoma,-2.397711202,0.972150937
4070,CISPLATIN,1480362,OV-56,ovary,carcinoma,-2.221619943,0.911414538
4071,CISPLATIN,1480362,OV-56,ovary,carcinoma,-1.897749337,0.9667761
4072,CISPLATIN,1480362,OV-56,ovary,carcinoma,-1.721658078,0.968043976
4073,CISPLATIN,1480362,OV-56,ovary,carcinoma,-1.397787471,0.951994718
4074,CISPLATIN,1480362,OV-56,ovary,carcinoma,-1.221696212,0.94718214
4075,CISPLATIN,1480362,OV-56,ovary,carcinoma,-0.897825605,1
4076,CISPLATIN,1480362,OV-56,ovary,carcinoma,-0.721734346,0.994861881
4077,CISPLATIN,1480362,OV-56,ovary,carcinoma,-0.39786374,0.975254371
4078,CISPLATIN,1480362,OV-56,ovary,carcinoma,-0.221772481,0.908420911
4079,CISPLATIN,1480362,OV-56,ovary,carcinoma,0.102098126,1
4080,CISPLATIN,1480362,OV-56,ovary,carcinoma,0.278189385,0.884565449
4081,CISPLATIN,1480362,OV-56,ovary,carcinoma,0.602059991,0.730890811
4082,CISPLATIN,1480362,OV-56,ovary,carcinoma,0.77815125,0.771337757
4083,CISPLATIN,909703,RS4-11,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-2.397711202,0.935013888
4084,CISPLATIN,909703,RS4-11,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-2.221619943,0.98303978
4085,CISPLATIN,909703,RS4-11,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-1.897749337,0.970675943
4086,CISPLATIN,909703,RS4-11,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-1.721658078,1
4087,CISPLATIN,909703,RS4-11,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-1.397787471,0.886855243
4088,CISPLATIN,909703,RS4-11,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-1.221696212,1
4089,CISPLATIN,909703,RS4-11,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-0.897825605,0.929952055
4090,CISPLATIN,909703,RS4-11,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-0.721734346,1
4091,CISPLATIN,909703,RS4-11,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-0.39786374,0.918289088
4092,CISPLATIN,909703,RS4-11,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-0.221772481,0.770236097
4093,CISPLATIN,909703,RS4-11,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,0.102098126,0.700109574
4094,CISPLATIN,909703,RS4-11,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,0.278189385,0.302468813
4095,CISPLATIN,909703,RS4-11,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,0.602059991,0.173968087
4096,CISPLATIN,909703,RS4-11,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,0.77815125,0.115644687
4097,CISPLATIN,910930,SCC-3,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.397711202,1
4098,CISPLATIN,910930,SCC-3,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.221619943,0.920639113
4099,CISPLATIN,910930,SCC-3,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.897749337,1
4100,CISPLATIN,910930,SCC-3,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.721658078,1
4101,CISPLATIN,910930,SCC-3,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.397787471,0.985748002
4102,CISPLATIN,910930,SCC-3,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.221696212,1
4103,CISPLATIN,910930,SCC-3,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.897825605,0.860911354
4104,CISPLATIN,910930,SCC-3,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.721734346,0.671983496
4105,CISPLATIN,910930,SCC-3,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.39786374,0.356646673
4106,CISPLATIN,910930,SCC-3,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.221772481,0.102910676
4107,CISPLATIN,910930,SCC-3,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.102098126,0.071987913
4108,CISPLATIN,910930,SCC-3,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.278189385,0.017471508
4109,CISPLATIN,910930,SCC-3,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.602059991,0.068329634
4110,CISPLATIN,910930,SCC-3,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.77815125,0.050476553
4111,CISPLATIN,684072,SK-ES-1,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-2.397711202,1
4112,CISPLATIN,684072,SK-ES-1,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-2.221619943,1
4113,CISPLATIN,684072,SK-ES-1,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-1.897749337,1
4114,CISPLATIN,684072,SK-ES-1,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-1.721658078,1
4115,CISPLATIN,684072,SK-ES-1,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-1.397787471,0.91337944
4116,CISPLATIN,684072,SK-ES-1,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-1.221696212,1
4117,CISPLATIN,684072,SK-ES-1,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.897825605,0.961705146
4118,CISPLATIN,684072,SK-ES-1,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.721734346,0.7650165
4119,CISPLATIN,684072,SK-ES-1,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.39786374,0.64259685
4120,CISPLATIN,684072,SK-ES-1,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.221772481,0.353916993
4121,CISPLATIN,684072,SK-ES-1,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.102098126,0.286722418
4122,CISPLATIN,684072,SK-ES-1,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.278189385,0.19020817
4123,CISPLATIN,684072,SK-ES-1,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.602059991,0.18323538
4124,CISPLATIN,684072,SK-ES-1,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.77815125,0.15381151
4125,CISPLATIN,1331038,SU-DHL-8,NS,NS,-2.397711202,0.995255933
4126,CISPLATIN,1331038,SU-DHL-8,NS,NS,-2.221619943,0.963370108
4127,CISPLATIN,1331038,SU-DHL-8,NS,NS,-1.897749337,0.998397642
4128,CISPLATIN,1331038,SU-DHL-8,NS,NS,-1.721658078,1
4129,CISPLATIN,1331038,SU-DHL-8,NS,NS,-1.397787471,0.893480654
4130,CISPLATIN,1331038,SU-DHL-8,NS,NS,-1.221696212,1
4131,CISPLATIN,1331038,SU-DHL-8,NS,NS,-0.897825605,0.997666327
4132,CISPLATIN,1331038,SU-DHL-8,NS,NS,-0.721734346,0.980133683
4133,CISPLATIN,1331038,SU-DHL-8,NS,NS,-0.39786374,0.891570185
4134,CISPLATIN,1331038,SU-DHL-8,NS,NS,-0.221772481,0.777304948
4135,CISPLATIN,1331038,SU-DHL-8,NS,NS,0.102098126,0.89759122
4136,CISPLATIN,1331038,SU-DHL-8,NS,NS,0.278189385,0.602970783
4137,CISPLATIN,1331038,SU-DHL-8,NS,NS,0.602059991,0.383785165
4138,CISPLATIN,1331038,SU-DHL-8,NS,NS,0.77815125,0.16390891
4139,CISPLATIN,1331045,TK,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.397711202,0.986366426
4140,CISPLATIN,1331045,TK,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.221619943,1
4141,CISPLATIN,1331045,TK,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.897749337,0.99771726
4142,CISPLATIN,1331045,TK,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.721658078,1
4143,CISPLATIN,1331045,TK,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.397787471,0.910041633
4144,CISPLATIN,1331045,TK,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.221696212,1
4145,CISPLATIN,1331045,TK,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.897825605,0.998057957
4146,CISPLATIN,1331045,TK,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.721734346,1
4147,CISPLATIN,1331045,TK,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.39786374,1
4148,CISPLATIN,1331045,TK,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.221772481,1
4149,CISPLATIN,1331045,TK,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.102098126,0.963493334
4150,CISPLATIN,1331045,TK,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.278189385,0.927083273
4151,CISPLATIN,1331045,TK,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.602059991,0.816466176
4152,CISPLATIN,1331045,TK,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.77815125,0.612430181
4153,CISPLATIN,908457,NCI-H747,large_intestine,carcinoma,-2.397711202,0.988959188
4154,CISPLATIN,908457,NCI-H747,large_intestine,carcinoma,-2.221619943,0.846798359
4155,CISPLATIN,908457,NCI-H747,large_intestine,carcinoma,-1.897749337,0.999286792
4156,CISPLATIN,908457,NCI-H747,large_intestine,carcinoma,-1.721658078,0.986289248
4157,CISPLATIN,908457,NCI-H747,large_intestine,carcinoma,-1.397787471,1
4158,CISPLATIN,908457,NCI-H747,large_intestine,carcinoma,-1.221696212,0.799358353
4159,CISPLATIN,908457,NCI-H747,large_intestine,carcinoma,-0.897825605,1
4160,CISPLATIN,908457,NCI-H747,large_intestine,carcinoma,-0.721734346,0.963507324
4161,CISPLATIN,908457,NCI-H747,large_intestine,carcinoma,-0.39786374,0.9971479
4162,CISPLATIN,908457,NCI-H747,large_intestine,carcinoma,-0.221772481,0.878127226
4163,CISPLATIN,908457,NCI-H747,large_intestine,carcinoma,0.102098126,0.944657862
4164,CISPLATIN,908457,NCI-H747,large_intestine,carcinoma,0.278189385,0.900879369
4165,CISPLATIN,908457,NCI-H747,large_intestine,carcinoma,0.602059991,0.905984385
4166,CISPLATIN,908457,NCI-H747,large_intestine,carcinoma,0.77815125,0.906597186
4167,CISPLATIN,949179,NB1,autonomic_ganglia,neuroblastoma,-2.397711202,0.985781707
4168,CISPLATIN,949179,NB1,autonomic_ganglia,neuroblastoma,-2.221619943,0.807738968
4169,CISPLATIN,949179,NB1,autonomic_ganglia,neuroblastoma,-1.897749337,0.913126829
4170,CISPLATIN,949179,NB1,autonomic_ganglia,neuroblastoma,-1.721658078,0.862192206
4171,CISPLATIN,949179,NB1,autonomic_ganglia,neuroblastoma,-1.397787471,0.939440706
4172,CISPLATIN,949179,NB1,autonomic_ganglia,neuroblastoma,-1.221696212,0.88021559
4173,CISPLATIN,949179,NB1,autonomic_ganglia,neuroblastoma,-0.897825605,0.99169176
4174,CISPLATIN,949179,NB1,autonomic_ganglia,neuroblastoma,-0.721734346,0.931491886
4175,CISPLATIN,949179,NB1,autonomic_ganglia,neuroblastoma,-0.39786374,1
4176,CISPLATIN,949179,NB1,autonomic_ganglia,neuroblastoma,-0.221772481,0.913920502
4177,CISPLATIN,949179,NB1,autonomic_ganglia,neuroblastoma,0.102098126,1
4178,CISPLATIN,949179,NB1,autonomic_ganglia,neuroblastoma,0.278189385,0.70316486
4179,CISPLATIN,949179,NB1,autonomic_ganglia,neuroblastoma,0.602059991,1
4180,CISPLATIN,949179,NB1,autonomic_ganglia,neuroblastoma,0.77815125,0.459005773
4181,CISPLATIN,1298136,HPAC,pancreas,carcinoma,-2.397711202,1
4182,CISPLATIN,1298136,HPAC,pancreas,carcinoma,-2.221619943,0.902543128
4183,CISPLATIN,1298136,HPAC,pancreas,carcinoma,-1.897749337,1
4184,CISPLATIN,1298136,HPAC,pancreas,carcinoma,-1.721658078,0.988014855
4185,CISPLATIN,1298136,HPAC,pancreas,carcinoma,-1.397787471,0.997004445
4186,CISPLATIN,1298136,HPAC,pancreas,carcinoma,-1.221696212,0.893323081
4187,CISPLATIN,1298136,HPAC,pancreas,carcinoma,-0.897825605,1
4188,CISPLATIN,1298136,HPAC,pancreas,carcinoma,-0.721734346,0.906029162
4189,CISPLATIN,1298136,HPAC,pancreas,carcinoma,-0.39786374,1
4190,CISPLATIN,1298136,HPAC,pancreas,carcinoma,-0.221772481,0.956478792
4191,CISPLATIN,1298136,HPAC,pancreas,carcinoma,0.102098126,1
4192,CISPLATIN,1298136,HPAC,pancreas,carcinoma,0.278189385,0.974052465
4193,CISPLATIN,1298136,HPAC,pancreas,carcinoma,0.602059991,1
4194,CISPLATIN,1298136,HPAC,pancreas,carcinoma,0.77815125,0.963594362
4195,CISPLATIN,949165,EW-16,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-2.397711202,1
4196,CISPLATIN,949165,EW-16,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-2.221619943,0.985860475
4197,CISPLATIN,949165,EW-16,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-1.897749337,0.981933915
4198,CISPLATIN,949165,EW-16,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-1.721658078,0.990466046
4199,CISPLATIN,949165,EW-16,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-1.397787471,1
4200,CISPLATIN,949165,EW-16,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-1.221696212,0.999725667
4201,CISPLATIN,949165,EW-16,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.897825605,0.975024307
4202,CISPLATIN,949165,EW-16,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.721734346,1
4203,CISPLATIN,949165,EW-16,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.39786374,0.982745423
4204,CISPLATIN,949165,EW-16,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.221772481,0.939513891
4205,CISPLATIN,949165,EW-16,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.102098126,0.875293283
4206,CISPLATIN,949165,EW-16,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.278189385,0.80978224
4207,CISPLATIN,949165,EW-16,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.602059991,0.506224599
4208,CISPLATIN,949165,EW-16,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.77815125,0.545713366
4209,CISPLATIN,1240196,OSC-20,upper_aerodigestive_tract,carcinoma,-2.397711202,0.97127035
4210,CISPLATIN,1240196,OSC-20,upper_aerodigestive_tract,carcinoma,-2.221619943,0.949676014
4211,CISPLATIN,1240196,OSC-20,upper_aerodigestive_tract,carcinoma,-1.897749337,0.911672912
4212,CISPLATIN,1240196,OSC-20,upper_aerodigestive_tract,carcinoma,-1.721658078,0.922339215
4213,CISPLATIN,1240196,OSC-20,upper_aerodigestive_tract,carcinoma,-1.397787471,0.88677911
4214,CISPLATIN,1240196,OSC-20,upper_aerodigestive_tract,carcinoma,-1.221696212,1
4215,CISPLATIN,1240196,OSC-20,upper_aerodigestive_tract,carcinoma,-0.897825605,0.984855431
4216,CISPLATIN,1240196,OSC-20,upper_aerodigestive_tract,carcinoma,-0.721734346,1
4217,CISPLATIN,1240196,OSC-20,upper_aerodigestive_tract,carcinoma,-0.39786374,0.956924552
4218,CISPLATIN,1240196,OSC-20,upper_aerodigestive_tract,carcinoma,-0.221772481,0.916848979
4219,CISPLATIN,1240196,OSC-20,upper_aerodigestive_tract,carcinoma,0.102098126,0.97496126
4220,CISPLATIN,1240196,OSC-20,upper_aerodigestive_tract,carcinoma,0.278189385,0.884079133
4221,CISPLATIN,1240196,OSC-20,upper_aerodigestive_tract,carcinoma,0.602059991,0.69099303
4222,CISPLATIN,1240196,OSC-20,upper_aerodigestive_tract,carcinoma,0.77815125,0.687345678
4223,CISPLATIN,906853,EGI-1,biliary_tract,carcinoma,-2.397711202,1
4224,CISPLATIN,906853,EGI-1,biliary_tract,carcinoma,-2.221619943,0.900071187
4225,CISPLATIN,906853,EGI-1,biliary_tract,carcinoma,-1.897749337,0.958979543
4226,CISPLATIN,906853,EGI-1,biliary_tract,carcinoma,-1.721658078,0.986445169
4227,CISPLATIN,906853,EGI-1,biliary_tract,carcinoma,-1.397787471,0.993714023
4228,CISPLATIN,906853,EGI-1,biliary_tract,carcinoma,-1.221696212,1
4229,CISPLATIN,906853,EGI-1,biliary_tract,carcinoma,-0.897825605,0.970179991
4230,CISPLATIN,906853,EGI-1,biliary_tract,carcinoma,-0.721734346,1
4231,CISPLATIN,906853,EGI-1,biliary_tract,carcinoma,-0.39786374,1
4232,CISPLATIN,906853,EGI-1,biliary_tract,carcinoma,-0.221772481,1
4233,CISPLATIN,906853,EGI-1,biliary_tract,carcinoma,0.102098126,0.988542832
4234,CISPLATIN,906853,EGI-1,biliary_tract,carcinoma,0.278189385,0.973473252
4235,CISPLATIN,906853,EGI-1,biliary_tract,carcinoma,0.602059991,1
4236,CISPLATIN,906853,EGI-1,biliary_tract,carcinoma,0.77815125,1
4237,CISPLATIN,713880,SBC-5,lung,carcinoma,-2.397711202,1
4238,CISPLATIN,713880,SBC-5,lung,carcinoma,-2.221619943,0.98261818
4239,CISPLATIN,713880,SBC-5,lung,carcinoma,-1.897749337,0.981704457
4240,CISPLATIN,713880,SBC-5,lung,carcinoma,-1.721658078,0.939818452
4241,CISPLATIN,713880,SBC-5,lung,carcinoma,-1.397787471,0.950682109
4242,CISPLATIN,713880,SBC-5,lung,carcinoma,-1.221696212,0.986483175
4243,CISPLATIN,713880,SBC-5,lung,carcinoma,-0.897825605,0.950682109
4244,CISPLATIN,713880,SBC-5,lung,carcinoma,-0.721734346,1
4245,CISPLATIN,713880,SBC-5,lung,carcinoma,-0.39786374,0.89277629
4246,CISPLATIN,713880,SBC-5,lung,carcinoma,-0.221772481,1
4247,CISPLATIN,713880,SBC-5,lung,carcinoma,0.102098126,0.839166994
4248,CISPLATIN,713880,SBC-5,lung,carcinoma,0.278189385,0.862071036
4249,CISPLATIN,713880,SBC-5,lung,carcinoma,0.602059991,0.637813395
4250,CISPLATIN,713880,SBC-5,lung,carcinoma,0.77815125,0.694899854
4251,CISPLATIN,1290808,H2369,pleura,mesothelioma,-2.397711202,0.949273046
4252,CISPLATIN,1290808,H2369,pleura,mesothelioma,-2.221619943,0.994044653
4253,CISPLATIN,1290808,H2369,pleura,mesothelioma,-1.897749337,0.912949074
4254,CISPLATIN,1290808,H2369,pleura,mesothelioma,-1.721658078,0.92332711
4255,CISPLATIN,1290808,H2369,pleura,mesothelioma,-1.397787471,0.930746151
4256,CISPLATIN,1290808,H2369,pleura,mesothelioma,-1.221696212,1
4257,CISPLATIN,1290808,H2369,pleura,mesothelioma,-0.897825605,1
4258,CISPLATIN,1290808,H2369,pleura,mesothelioma,-0.721734346,0.998438483
4259,CISPLATIN,1290808,H2369,pleura,mesothelioma,-0.39786374,0.981302554
4260,CISPLATIN,1290808,H2369,pleura,mesothelioma,-0.221772481,0.914446947
4261,CISPLATIN,1290808,H2369,pleura,mesothelioma,0.102098126,1
4262,CISPLATIN,1290808,H2369,pleura,mesothelioma,0.278189385,1
4263,CISPLATIN,1290808,H2369,pleura,mesothelioma,0.602059991,0.96460237
4264,CISPLATIN,1290808,H2369,pleura,mesothelioma,0.77815125,1
4265,CISPLATIN,907043,H9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.397711202,1
4266,CISPLATIN,907043,H9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.221619943,0.937478766
4267,CISPLATIN,907043,H9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.897749337,0.998414974
4268,CISPLATIN,907043,H9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.721658078,0.802973261
4269,CISPLATIN,907043,H9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.397787471,0.932203666
4270,CISPLATIN,907043,H9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.221696212,0.963581863
4271,CISPLATIN,907043,H9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.897825605,0.959814748
4272,CISPLATIN,907043,H9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.721734346,0.56812938
4273,CISPLATIN,907043,H9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.39786374,0.974389072
4274,CISPLATIN,907043,H9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.221772481,0.598243493
4275,CISPLATIN,907043,H9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.102098126,0.652987259
4276,CISPLATIN,907043,H9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.278189385,0.477829042
4277,CISPLATIN,907043,H9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.602059991,0.24760921
4278,CISPLATIN,907043,H9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.77815125,0.343365538
4279,CISPLATIN,1503363,OACM5-1,oesophagus,carcinoma,-2.397711202,1
4280,CISPLATIN,1503363,OACM5-1,oesophagus,carcinoma,-2.221619943,0.836626729
4281,CISPLATIN,1503363,OACM5-1,oesophagus,carcinoma,-1.897749337,0.986830099
4282,CISPLATIN,1503363,OACM5-1,oesophagus,carcinoma,-1.721658078,0.893944584
4283,CISPLATIN,1503363,OACM5-1,oesophagus,carcinoma,-1.397787471,0.962351687
4284,CISPLATIN,1503363,OACM5-1,oesophagus,carcinoma,-1.221696212,1
4285,CISPLATIN,1503363,OACM5-1,oesophagus,carcinoma,-0.897825605,0.994355726
4286,CISPLATIN,1503363,OACM5-1,oesophagus,carcinoma,-0.721734346,0.960320932
4287,CISPLATIN,1503363,OACM5-1,oesophagus,carcinoma,-0.39786374,1
4288,CISPLATIN,1503363,OACM5-1,oesophagus,carcinoma,-0.221772481,0.851713698
4289,CISPLATIN,1503363,OACM5-1,oesophagus,carcinoma,0.102098126,0.903907276
4290,CISPLATIN,1503363,OACM5-1,oesophagus,carcinoma,0.278189385,0.601326836
4291,CISPLATIN,1503363,OACM5-1,oesophagus,carcinoma,0.602059991,0.883142165
4292,CISPLATIN,1503363,OACM5-1,oesophagus,carcinoma,0.77815125,0.429404834
4293,CISPLATIN,905949,A549,lung,carcinoma,-2.397711202,0.913832264
4294,CISPLATIN,905949,A549,lung,carcinoma,-2.221619943,0.942952931
4295,CISPLATIN,905949,A549,lung,carcinoma,-1.897749337,0.925002463
4296,CISPLATIN,905949,A549,lung,carcinoma,-1.721658078,0.938514967
4297,CISPLATIN,905949,A549,lung,carcinoma,-1.397787471,0.927813609
4298,CISPLATIN,905949,A549,lung,carcinoma,-1.221696212,0.933861737
4299,CISPLATIN,905949,A549,lung,carcinoma,-0.897825605,0.933021851
4300,CISPLATIN,905949,A549,lung,carcinoma,-0.721734346,0.873253894
4301,CISPLATIN,905949,A549,lung,carcinoma,-0.721734346,1
4302,CISPLATIN,905949,A549,lung,carcinoma,-0.39786374,0.876057816
4303,CISPLATIN,905949,A549,lung,carcinoma,-0.221772481,0.912847336
4304,CISPLATIN,905949,A549,lung,carcinoma,0.102098126,0.866766902
4305,CISPLATIN,905949,A549,lung,carcinoma,0.278189385,0.873766655
4306,CISPLATIN,905949,A549,lung,carcinoma,0.602059991,0.680272312
4307,CISPLATIN,905949,A549,lung,carcinoma,0.77815125,0.659592957
4308,CISPLATIN,907067,HT-144,skin,malignant_melanoma,-2.397711202,0.98194218
